cell_type,gene_id
Epidermis,Solyc11g013770
Epidermis,Solyc11g018510
Epidermis,Solyc11g020160
Epidermis,Solyc11g020230
Epidermis,Solyc11g020890
Epidermis,Solyc11g021240
Epidermis,Solyc11g021260
Epidermis,Solyc11g021310
Epidermis,Solyc11g051200
Epidermis,Solyc11g027660
Epidermis,Solyc11g027670
Epidermis,Solyc11g027710
Epidermis,Solyc11g027770
Epidermis,Solyc11g030550
Epidermis,Solyc11g045690
Epidermis,Solyc11g045670
Epidermis,Solyc11g045520
Epidermis,Solyc11g045440
Epidermis,Solyc11g045040
Epidermis,Solyc11g044610
Epidermis,Solyc11g043155
Epidermis,Solyc11g042460
Epidermis,Solyc11g042420
Epidermis,Solyc11g039980
Epidermis,Solyc11g039570
Epidermis,Solyc11g056270
Epidermis,Solyc11g056320
Epidermis,Solyc11g056400
Epidermis,Solyc11g063510
Epidermis,Solyc11g063520
Epidermis,Solyc11g065090
Epidermis,Solyc11g065420
Epidermis,Solyc11g066310
Epidermis,Solyc11g066640
Epidermis,Solyc11g066660
Epidermis,Solyc11g067320
Epidermis,Solyc11g068690
Epidermis,Solyc11g068940
Epidermis,Solyc11g069070
Epidermis,Solyc11g069260
Epidermis,Solyc11g071610
Epidermis,Solyc11g071690
Epidermis,Solyc11g072160
Epidermis,Solyc11g073120
Epidermis,Solyc12g005090
Epidermis,Solyc12g005093
Epidermis,Solyc12g005190
Epidermis,Solyc12g005370
Epidermis,Solyc12g005710
Epidermis,Solyc12g005800
Epidermis,Solyc12g006000
Epidermis,Solyc12g006840
Epidermis,Solyc12g007150
Epidermis,Solyc12g007250
Epidermis,Solyc12g007260
Epidermis,Solyc12g008680
Epidermis,Solyc12g008710
Epidermis,Solyc12g008990
Epidermis,Solyc12g010150
Epidermis,Solyc12g010350
Epidermis,Solyc12g010440
Epidermis,Solyc12g010470
Epidermis,Solyc12g011430
Epidermis,Solyc12g013750
Epidermis,Solyc12g013870
Epidermis,Solyc12g014020
Epidermis,Solyc12g014120
Epidermis,Solyc12g014220
Epidermis,Solyc12g014560
Epidermis,Solyc12g015920
Epidermis,Solyc12g016210
Epidermis,Solyc12g017430
Epidermis,Solyc12g017570
Epidermis,Solyc12g017970
Epidermis,Solyc12g019640
Epidermis,Solyc12g019975
Epidermis,Solyc12g068070
Epidermis,Solyc12g036650
Epidermis,Solyc12g037950
Epidermis,Solyc12g038580
Epidermis,Solyc12g038700
Epidermis,Solyc12g042080
Epidermis,Solyc12g043150
Epidermis,Solyc12g044620
Epidermis,Solyc12g044710
Epidermis,Solyc12g044950
Epidermis,Solyc12g049040
Epidermis,Solyc12g049050
Epidermis,Solyc12g049080
Epidermis,Solyc12g049090
Epidermis,Solyc12g049140
Epidermis,Solyc12g049150
Epidermis,Solyc12g049160
Epidermis,Solyc12g049170
Epidermis,Solyc12g049180
Epidermis,Solyc12g049500
Epidermis,Solyc12g049530
Epidermis,Solyc12g056280
Epidermis,Solyc12g056290
Epidermis,Solyc12g088250
Epidermis,Solyc12g088330
Epidermis,Solyc12g088380
Epidermis,Solyc12g088470
Epidermis,Solyc12g088520
Epidermis,Solyc12g089010
Epidermis,Solyc12g089140
Epidermis,Solyc12g094430
Epidermis,Solyc12g094620
Epidermis,Solyc12g095950
Epidermis,Solyc12g096330
Epidermis,Solyc12g096390
Epidermis,Solyc12g096400
Epidermis,Solyc12g096660
Epidermis,Solyc12g097060
Epidermis,Solyc12g098240
Epidermis,Solyc12g098260
Epidermis,Solyc12g098290
Epidermis,Solyc12g098380
Epidermis,Solyc12g098400
Epidermis,Solyc12g098770
Epidermis,Solyc12g098870
Epidermis,Solyc12g099270
Epidermis,Solyc12g099370
Epidermis,Solyc12g099790
Epidermis,Solyc12g100080
Epidermis,Solyc12g100090
Epidermis,Solyc12g100100
Epidermis,Solyc12g100220
Epidermis,Solyc12g100357
Exodermis,Solyc00g005840
Exodermis,Solyc00g006805
Exodermis,Solyc00g019730
Exodermis,Solyc00g036750
Exodermis,Solyc00g050130
Exodermis,Solyc00g050430
Exodermis,Solyc00g072400
Exodermis,Solyc00g156980
Exodermis,Solyc00g170200
Exodermis,Solyc00g171810
Exodermis,Solyc01g005090
Exodermis,Solyc01g005100
Exodermis,Solyc01g005140
Exodermis,Solyc01g005630
Exodermis,Solyc01g005840
Exodermis,Solyc01g006130
Exodermis,Solyc01g006380
Exodermis,Solyc01g006670
Exodermis,Solyc01g006780
Exodermis,Solyc01g006790
Exodermis,Solyc01g007130
Exodermis,Solyc01g007890
Exodermis,Solyc01g008520
Exodermis,Solyc01g008790
Exodermis,Solyc01g008800
Exodermis,Solyc01g008850
Exodermis,Solyc01g008925
Exodermis,Solyc01g009610
Exodermis,Solyc01g010710
Exodermis,Solyc01g010770
Exodermis,Solyc01g010937
Exodermis,Solyc01g034150
Exodermis,Solyc01g034155
Exodermis,Solyc01g044480
Exodermis,Solyc01g057210
Exodermis,Solyc01g058270
Exodermis,Solyc01g058410
Exodermis,Solyc01g065700
Exodermis,Solyc01g066560
Exodermis,Solyc01g066740
Exodermis,Solyc01g066910
Exodermis,Solyc01g067570
Exodermis,Solyc01g067610
Exodermis,Solyc01g068263
Exodermis,Solyc01g079507
Exodermis,Solyc01g079700
Exodermis,Solyc01g080040
Exodermis,Solyc01g080200
Exodermis,Solyc01g080210
Exodermis,Solyc01g080280
Exodermis,Solyc01g080570
Exodermis,Solyc01g080680
Exodermis,Solyc01g081250
Exodermis,Solyc01g081310
Exodermis,Solyc01g081320
Exodermis,Solyc01g081490
Exodermis,Solyc01g081570
Exodermis,Solyc01g073750
Exodermis,Solyc01g073755
Exodermis,Solyc01g086810
Exodermis,Solyc01g086895
Exodermis,Solyc01g087190
Exodermis,Solyc01g087210
Exodermis,Solyc01g087290
Exodermis,Solyc01g087320
Exodermis,Solyc01g087360
Exodermis,Solyc01g087380
Exodermis,Solyc01g087385
Exodermis,Solyc01g087400
Exodermis,Solyc01g087410
Exodermis,Solyc01g087450
Exodermis,Solyc01g087600
Exodermis,Solyc01g087730
Exodermis,Solyc01g087970
Exodermis,Solyc01g087990
Exodermis,Solyc01g088200
Exodermis,Solyc01g089850
Exodermis,Solyc01g090210
Exodermis,Solyc01g090610
Exodermis,Solyc01g090680
Exodermis,Solyc01g091160
Exodermis,Solyc01g091610
Exodermis,Solyc01g091830
Exodermis,Solyc01g094140
Exodermis,Solyc01g094250
Exodermis,Solyc01g094410
Exodermis,Solyc01g094790
Exodermis,Solyc01g094840
Exodermis,Solyc01g095070
Exodermis,Solyc01g095090
Exodermis,Solyc01g095430
Exodermis,Solyc01g095700
Exodermis,Solyc01g095770
Exodermis,Solyc01g096320
Exodermis,Solyc01g096420
Exodermis,Solyc01g096740
Exodermis,Solyc01g096820
Exodermis,Solyc01g097150
Exodermis,Solyc01g097770
Exodermis,Solyc01g097860
Exodermis,Solyc01g098110
Exodermis,Solyc01g098190
Exodermis,Solyc01g098450
Exodermis,Solyc01g098520
Exodermis,Solyc01g098560
Exodermis,Solyc01g098700
Exodermis,Solyc01g099530
Exodermis,Solyc01g099630
Exodermis,Solyc01g099745
Exodermis,Solyc01g099840
Exodermis,Solyc01g099980
Exodermis,Solyc01g100240
Exodermis,Solyc01g113620
Exodermis,Solyc01g100850
Exodermis,Solyc01g100990
Exodermis,Solyc01g102270
Exodermis,Solyc01g102310
Exodermis,Solyc01g102330
Exodermis,Solyc01g102340
Exodermis,Solyc01g102660
Exodermis,Solyc01g102730
Exodermis,Solyc01g102950
Exodermis,Solyc01g103335
Exodermis,Solyc01g103470
Exodermis,Solyc01g103650
Exodermis,Solyc01g103660
Exodermis,Solyc01g103670
Exodermis,Solyc01g103780
Exodermis,Solyc01g104710
Exodermis,Solyc01g104720
Exodermis,Solyc01g104775
Exodermis,Solyc01g104950
Exodermis,Solyc01g105070
Exodermis,Solyc01g105180
Exodermis,Solyc01g105290
Exodermis,Solyc01g105350
Exodermis,Solyc01g105460
Exodermis,Solyc01g105720
Exodermis,Solyc01g106230
Exodermis,Solyc01g106390
Exodermis,Solyc01g106500
Exodermis,Solyc01g106780
Exodermis,Solyc01g107050
Exodermis,Solyc01g107060
Exodermis,Solyc01g107370
Exodermis,Solyc01g107460
Exodermis,Solyc01g107660
Exodermis,Solyc01g108150
Exodermis,Solyc01g108410
Exodermis,Solyc01g108490
Exodermis,Solyc01g108540
Exodermis,Solyc01g108570
Exodermis,Solyc01g108680
Exodermis,Solyc01g108710
Exodermis,Solyc01g108800
Exodermis,Solyc01g108860
Exodermis,Solyc01g109140
Exodermis,Solyc01g109170
Exodermis,Solyc01g109200
Exodermis,Solyc01g109320
Exodermis,Solyc01g109390
Exodermis,Solyc01g109420
Exodermis,Solyc01g109480
Exodermis,Solyc01g109500
Exodermis,Solyc01g109680
Exodermis,Solyc01g111145
Exodermis,Solyc01g111230
Exodermis,Solyc01g111250
Exodermis,Solyc01g111260
Exodermis,Solyc01g111570
Exodermis,Solyc01g111630
Exodermis,Solyc01g111890
Exodermis,Solyc01g111980
Exodermis,Solyc01g112140
Exodermis,Solyc02g005180
Exodermis,Solyc02g005320
Exodermis,Solyc02g014730
Exodermis,Solyc02g023997
Exodermis,Solyc02g030230
Exodermis,Solyc02g030300
Exodermis,Solyc02g031840
Exodermis,Solyc02g032660
Exodermis,Solyc02g036370
Exodermis,Solyc00g007150
Exodermis,Solyc02g062140
Exodermis,Solyc02g062280
Exodermis,Solyc02g062710
Exodermis,Solyc02g064800
Exodermis,Solyc02g064940
Exodermis,Solyc02g065170
Exodermis,Solyc02g065190
Exodermis,Solyc02g065280
Exodermis,Solyc02g065300
Exodermis,Solyc02g065470
Exodermis,Solyc02g065600
Exodermis,Solyc02g065680
Exodermis,Solyc02g065720
Exodermis,Solyc02g065770
Exodermis,Solyc02g065780
Exodermis,Solyc02g066960
Exodermis,Solyc02g067480
Exodermis,Solyc02g067520
Exodermis,Solyc02g068060
Exodermis,Solyc02g068070
Exodermis,Solyc02g068820
Exodermis,Solyc02g068830
Exodermis,Solyc02g068863
Exodermis,Solyc02g068877
Exodermis,Solyc02g068910
Exodermis,Solyc02g069290
Exodermis,Solyc02g070020
Exodermis,Solyc02g070080
Exodermis,Solyc02g070260
Exodermis,Solyc02g070580
Exodermis,Solyc02g070800
Exodermis,Solyc02g070890
Exodermis,Solyc02g071060
Exodermis,Solyc02g071250
Exodermis,Solyc02g071285
Exodermis,Solyc02g071410
Exodermis,Solyc02g071475
Exodermis,Solyc02g071700
Exodermis,Solyc02g075625
Exodermis,Solyc02g076820
Exodermis,Solyc02g076945
Exodermis,Solyc02g077000
Exodermis,Solyc02g077020
Exodermis,Solyc02g077430
Exodermis,Solyc02g077880
Exodermis,Solyc02g078150
Exodermis,Solyc02g078180
Exodermis,Solyc02g078380
Exodermis,Solyc02g078600
Exodermis,Solyc02g078750
Exodermis,Solyc02g078860
Exodermis,Solyc02g078920
Exodermis,Solyc02g078950
Exodermis,Solyc02g079200
Exodermis,Solyc02g079273
Exodermis,Solyc02g079390
Exodermis,Solyc02g079570
Exodermis,Solyc02g079740
Exodermis,Solyc02g079870
Exodermis,Solyc02g080120
Exodermis,Solyc02g080190
Exodermis,Solyc02g080210
Exodermis,Solyc02g080290
Exodermis,Solyc02g080310
Exodermis,Solyc02g080510
Exodermis,Solyc02g080540
Exodermis,Solyc02g080780
Exodermis,Solyc02g080790
Exodermis,Solyc02g081050
Exodermis,Solyc02g081190
Exodermis,Solyc02g081290
Exodermis,Solyc02g081400
Exodermis,Solyc02g081600
Exodermis,Solyc02g082240
Exodermis,Solyc02g082440
Exodermis,Solyc02g082510
Exodermis,Solyc02g082550
Exodermis,Solyc02g082770
Exodermis,Solyc02g083220
Exodermis,Solyc02g083280
Exodermis,Solyc02g083410
Exodermis,Solyc02g083700
Exodermis,Solyc02g083810
Exodermis,Solyc02g084210
Exodermis,Solyc02g084440
Exodermis,Solyc02g084740
Exodermis,Solyc02g084850
Exodermis,Solyc02g084980
Exodermis,Solyc02g085315
Exodermis,Solyc02g085420
Exodermis,Solyc02g085470
Exodermis,Solyc02g086050
Exodermis,Solyc02g086230
Exodermis,Solyc02g086270
Exodermis,Solyc02g086280
Exodermis,Solyc02g086440
Exodermis,Solyc02g086460
Exodermis,Solyc02g086467
Exodermis,Solyc02g086645
Exodermis,Solyc02g086750
Exodermis,Solyc02g086770
Exodermis,Solyc02g086890
Exodermis,Solyc02g087030
Exodermis,Solyc02g087360
Exodermis,Solyc02g087840
Exodermis,Solyc02g088120
Exodermis,Solyc02g088240
Exodermis,Solyc02g088560
Exodermis,Solyc02g088820
Exodermis,Solyc02g088940
Exodermis,Solyc02g088950
Exodermis,Solyc02g089010
Exodermis,Solyc02g089090
Exodermis,Solyc02g089250
Exodermis,Solyc02g089310
Exodermis,Solyc02g089540
Exodermis,Solyc02g089690
Exodermis,Solyc02g089700
Exodermis,Solyc02g089930
Exodermis,Solyc02g090020
Exodermis,Solyc02g090267
Exodermis,Solyc02g090450
Exodermis,Solyc02g090470
Exodermis,Solyc02g091080
Exodermis,Solyc02g091240
Exodermis,Solyc02g091270
Exodermis,Solyc02g091320
Exodermis,Solyc02g091540
Exodermis,Solyc02g091560
Exodermis,Solyc02g091590
Exodermis,Solyc02g091690
Exodermis,Solyc02g092410
Exodermis,Solyc02g092420
Exodermis,Solyc02g092530
Exodermis,Solyc02g092580
Exodermis,Solyc02g092670
Exodermis,Solyc02g092730
Exodermis,Solyc02g092720
Exodermis,Solyc02g092750
Exodermis,Solyc02g092770
Exodermis,Solyc02g092790
Exodermis,Solyc02g092930
Exodermis,Solyc02g093070
Exodermis,Solyc02g093100
Exodermis,Solyc02g093230
Exodermis,Solyc02g093250
Exodermis,Solyc02g093320
Exodermis,Solyc02g093730
Exodermis,Solyc02g093980
Exodermis,Solyc02g094180
Exodermis,Solyc02g094190
Exodermis,Solyc02g094330
Exodermis,Solyc03g005200
Exodermis,Solyc03g005355
Exodermis,Solyc03g005630
Exodermis,Solyc03g005650
Exodermis,Solyc03g005660
Exodermis,Solyc03g005670
Exodermis,Solyc03g005760
Exodermis,Solyc03g006030
Exodermis,Solyc03g006240
Exodermis,Solyc03g006410
Exodermis,Solyc03g006770
Exodermis,Solyc03g007560
Exodermis,Solyc03g007870
Exodermis,Solyc03g007940
Exodermis,Solyc03g025390
Exodermis,Solyc03g025480
Exodermis,Solyc03g025530
Exodermis,Solyc03g025870
Exodermis,Solyc03g026080
Exodermis,Solyc03g026220
Exodermis,Solyc03g026370
Exodermis,Solyc03g031530
Exodermis,Solyc03g031860
Exodermis,Solyc03g031920
Exodermis,Solyc03g031940
Exodermis,Solyc03g032010
Exodermis,Solyc03g032140
Exodermis,Solyc03g032210
Exodermis,Solyc03g033350
Exodermis,Solyc03g033360
Exodermis,Solyc03g033470
Exodermis,Solyc03g033850
Exodermis,Solyc03g034220
Exodermis,Solyc03g034270
Exodermis,Solyc03g034410
Exodermis,Solyc03g043710
Exodermis,Solyc03g044100
Exodermis,Solyc03g044273
Exodermis,Solyc03g046207
Exodermis,Solyc03g046270
Exodermis,Solyc03g071650
Exodermis,Solyc03g058930
Exodermis,Solyc03g059070
Exodermis,Solyc03g059180
Exodermis,Solyc03g061655
Exodermis,Solyc03g063040
Exodermis,Solyc03g063560
Exodermis,Solyc03g013340
Exodermis,Solyc03g078570
Exodermis,Solyc03g078580
Exodermis,Solyc03g078640
Exodermis,Solyc03g080060
Exodermis,Solyc03g080140
Exodermis,Solyc03g080150
Exodermis,Solyc03g082367
Exodermis,Solyc03g082450
Exodermis,Solyc03g082550
Exodermis,Solyc03g082580
Exodermis,Solyc03g082720
Exodermis,Solyc03g082740
Exodermis,Solyc03g083140
Exodermis,Solyc03g083320
Exodermis,Solyc03g083580
Exodermis,Solyc03g083615
Exodermis,Solyc03g093380
Exodermis,Solyc03g093390
Exodermis,Solyc03g093400
Exodermis,Solyc03g095200
Exodermis,Solyc03g095370
Exodermis,Solyc03g096030
Exodermis,Solyc03g096420
Exodermis,Solyc03g096770
Exodermis,Solyc03g096850
Exodermis,Solyc03g097000
Exodermis,Solyc03g019810
Exodermis,Solyc03g019790
Exodermis,Solyc03g019670
Exodermis,Solyc03g110890
Exodermis,Solyc03g111793
Exodermis,Solyc03g111973
Exodermis,Solyc03g112390
Exodermis,Solyc03g112760
Exodermis,Solyc03g112830
Exodermis,Solyc03g113030
Exodermis,Solyc03g113350
Exodermis,Solyc03g113490
Exodermis,Solyc03g113820
Exodermis,Solyc03g114150
Exodermis,Solyc03g114640
Exodermis,Solyc03g114680
Exodermis,Solyc03g114710
Exodermis,Solyc03g114730
Exodermis,Solyc03g114740
Exodermis,Solyc03g114750
Exodermis,Solyc03g114970
Exodermis,Solyc03g115000
Exodermis,Solyc03g115550
Exodermis,Solyc03g115690
Exodermis,Solyc03g115870
Exodermis,Solyc03g116067
Exodermis,Solyc03g116270
Exodermis,Solyc03g116370
Exodermis,Solyc03g116590
Exodermis,Solyc03g116910
Exodermis,Solyc03g117070
Exodermis,Solyc03g117370
Exodermis,Solyc03g117530
Exodermis,Solyc03g117890
Exodermis,Solyc03g118180
Exodermis,Solyc03g118240
Exodermis,Solyc03g118820
Exodermis,Solyc03g118900
Exodermis,Solyc03g118970
Exodermis,Solyc03g119080
Exodermis,Solyc03g119340
Exodermis,Solyc03g119610
Exodermis,Solyc03g120475
Exodermis,Solyc03g120630
Exodermis,Solyc03g120710
Exodermis,Solyc03g120740
Exodermis,Solyc03g120870
Exodermis,Solyc03g120980
Exodermis,Solyc03g121570
Exodermis,Solyc03g121600
Exodermis,Solyc03g121660
Exodermis,Solyc03g122260
Exodermis,Solyc03g123400
Exodermis,Solyc03g123560
Exodermis,Solyc03g123580
Exodermis,Solyc03g123710
Exodermis,Solyc03g123860
Exodermis,Solyc04g005160
Exodermis,Solyc04g005180
Exodermis,Solyc04g005200
Exodermis,Solyc04g005210
Exodermis,Solyc04g005290
Exodermis,Solyc04g005550
Exodermis,Solyc04g007030
Exodermis,Solyc04g007050
Exodermis,Solyc04g007150
Exodermis,Solyc04g007400
Exodermis,Solyc04g007420
Exodermis,Solyc04g007690
Exodermis,Solyc04g007705
Exodermis,Solyc04g007900
Exodermis,Solyc04g008170
Exodermis,Solyc04g008230
Exodermis,Solyc04g008310
Exodermis,Solyc04g008390
Exodermis,Solyc04g009180
Exodermis,Solyc04g009220
Exodermis,Solyc04g009620
Exodermis,Solyc04g009790
Exodermis,Solyc04g009860
Exodermis,Solyc04g011520
Exodermis,Solyc04g011750
Exodermis,Solyc04g014220
Exodermis,Solyc04g014600
Exodermis,Solyc04g014910
Exodermis,Solyc04g014990
Exodermis,Solyc04g015040
Exodermis,Solyc04g015120
Exodermis,Solyc04g015460
Exodermis,Solyc04g016000
Exodermis,Solyc04g016050
Exodermis,Solyc04g016070
Exodermis,Solyc04g016230
Exodermis,Solyc04g018100
Exodermis,Solyc04g018110
Exodermis,Solyc04g040160
Exodermis,Solyc04g040120
Exodermis,Solyc04g039960
Exodermis,Solyc04g039730
Exodermis,Solyc04g026223
Exodermis,Solyc04g025990
Exodermis,Solyc04g024840
Exodermis,Solyc04g045600
Exodermis,Solyc04g050170
Exodermis,Solyc04g050270
Exodermis,Solyc04g050540
Exodermis,Solyc04g050760
Exodermis,Solyc04g050820
Exodermis,Solyc04g050930
Exodermis,Solyc04g053130
Exodermis,Solyc04g054270
Exodermis,Solyc04g054290
Exodermis,Solyc04g055060
Exodermis,Solyc04g055100
Exodermis,Solyc04g055250
Exodermis,Solyc04g056650
Exodermis,Solyc04g057940
Exodermis,Solyc04g063245
Exodermis,Solyc04g064670
Exodermis,Solyc04g071150
Exodermis,Solyc04g071540
Exodermis,Solyc04g071580
Exodermis,Solyc04g071610
Exodermis,Solyc04g071650
Exodermis,Solyc04g072490
Exodermis,Solyc04g072690
Exodermis,Solyc04g072850
Exodermis,Solyc04g074380
Exodermis,Solyc04g074700
Exodermis,Solyc04g074810
Exodermis,Solyc04g074850
Exodermis,Solyc04g074880
Exodermis,Solyc04g076190
Exodermis,Solyc04g076280
Exodermis,Solyc04g076340
Exodermis,Solyc04g076350
Exodermis,Solyc04g076980
Exodermis,Solyc04g077030
Exodermis,Solyc04g077470
Exodermis,Solyc04g077615
Exodermis,Solyc04g077670
Exodermis,Solyc04g077830
Exodermis,Solyc04g078290
Exodermis,Solyc04g078690
Exodermis,Solyc04g078840
Exodermis,Solyc04g078860
Exodermis,Solyc04g078990
Exodermis,Solyc04g079070
Exodermis,Solyc04g079360
Exodermis,Solyc04g079640
Exodermis,Solyc04g079760
Exodermis,Solyc04g080220
Exodermis,Solyc04g080230
Exodermis,Solyc04g080250
Exodermis,Solyc04g080270
Exodermis,Solyc04g080280
Exodermis,Solyc04g080390
Exodermis,Solyc04g080750
Exodermis,Solyc04g080790
Exodermis,Solyc04g080800
Exodermis,Solyc04g081260
Exodermis,Solyc04g081330
Exodermis,Solyc04g081630
Exodermis,Solyc04g081860
Exodermis,Solyc04g082010
Exodermis,Solyc04g082050
Exodermis,Solyc04g082170
Exodermis,Solyc04g082510
Exodermis,Solyc04g082610
Exodermis,Solyc04g082630
Exodermis,Solyc04g082930
Exodermis,Solyc05g005000
Exodermis,Solyc05g005080
Exodermis,Solyc05g005130
Exodermis,Solyc05g005480
Exodermis,Solyc05g005680
Exodermis,Solyc05g005840
Exodermis,Solyc05g005920
Exodermis,Solyc05g005940
Exodermis,Solyc05g006340
Exodermis,Solyc05g006750
Exodermis,Solyc05g007120
Exodermis,Solyc05g007170
Exodermis,Solyc05g007180
Exodermis,Solyc05g007230
Exodermis,Solyc05g007470
Exodermis,Solyc05g007510
Exodermis,Solyc05g007610
Exodermis,Solyc05g007980
Exodermis,Solyc05g008100
Exodermis,Solyc05g009070
Exodermis,Solyc05g009590
Exodermis,Solyc05g009950
Exodermis,Solyc05g010270
Exodermis,Solyc05g010423
Exodermis,Solyc05g010530
Exodermis,Solyc05g010780
Exodermis,Solyc05g011860
Exodermis,Solyc05g011940
Exodermis,Solyc05g011970
Exodermis,Solyc05g012140
Exodermis,Solyc05g012210
Exodermis,Solyc05g012230
Exodermis,Solyc05g012580
Exodermis,Solyc05g012680
Exodermis,Solyc05g012730
Exodermis,Solyc05g013150
Exodermis,Solyc05g013250
Exodermis,Solyc05g013280
Exodermis,Solyc05g013300
Exodermis,Solyc05g013450
Exodermis,Solyc05g013480
Exodermis,Solyc05g013880
Exodermis,Solyc05g014000
Exodermis,Solyc05g014110
Exodermis,Solyc05g014210
Exodermis,Solyc05g014275
Exodermis,Solyc05g014310
Exodermis,Solyc05g014765
Exodermis,Solyc05g015650
Exodermis,Solyc05g017990
Exodermis,Solyc05g018130
Exodermis,Solyc05g018300
Exodermis,Solyc05g021163
Exodermis,Solyc05g021180
Exodermis,Solyc05g021410
Exodermis,Solyc05g021550
Exodermis,Solyc05g024260
Exodermis,Solyc05g025905
Exodermis,Solyc05g026045
Exodermis,Solyc05g032670
Exodermis,Solyc05g041910
Exodermis,Solyc05g044490
Exodermis,Solyc05g046010
Exodermis,Solyc05g046020
Exodermis,Solyc05g046030
Exodermis,Solyc05g047580
Exodermis,Solyc05g049990
Exodermis,Solyc05g050130
Exodermis,Solyc05g050790
Exodermis,Solyc05g051230
Exodermis,Solyc05g051340
Exodermis,Solyc05g051660
Exodermis,Solyc05g052030
Exodermis,Solyc05g052240
Exodermis,Solyc05g052245
Exodermis,Solyc05g052490
Exodermis,Solyc05g052600
Exodermis,Solyc05g053060
Exodermis,Solyc05g053070
Exodermis,Solyc05g053080
Exodermis,Solyc05g054860
Exodermis,Solyc05g055220
Exodermis,Solyc05g055310
Exodermis,Solyc05g055840
Exodermis,Solyc05g055990
Exodermis,Solyc05g056070
Exodermis,Solyc05g056470
Exodermis,Solyc06g005520
Exodermis,Solyc06g007170
Exodermis,Solyc06g007190
Exodermis,Solyc06g007620
Exodermis,Solyc06g007680
Exodermis,Solyc06g008160
Exodermis,Solyc06g008450
Exodermis,Solyc06g008620
Exodermis,Solyc06g008710
Exodermis,Solyc06g008800
Exodermis,Solyc06g008810
Exodermis,Solyc06g009130
Exodermis,Solyc06g009140
Exodermis,Solyc06g009190
Exodermis,Solyc06g009370
Exodermis,Solyc06g009620
Exodermis,Solyc06g011350
Exodermis,Solyc06g011490
Exodermis,Solyc06g011550
Exodermis,Solyc06g035720
Exodermis,Solyc06g035760
Exodermis,Solyc06g036100
Exodermis,Solyc06g036130
Exodermis,Solyc06g036260
Exodermis,Solyc06g050620
Exodermis,Solyc06g050760
Exodermis,Solyc06g050790
Exodermis,Solyc06g051030
Exodermis,Solyc06g051450
Exodermis,Solyc06g051930
Exodermis,Solyc06g051960
Exodermis,Solyc06g053653
Exodermis,Solyc06g053800
Exodermis,Solyc06g053805
Exodermis,Solyc06g053960
Exodermis,Solyc06g054260
Exodermis,Solyc06g059740
Exodermis,Solyc06g059755
Exodermis,Solyc06g059880
Exodermis,Solyc06g060310
Exodermis,Solyc06g060620
Exodermis,Solyc06g060710
Exodermis,Solyc06g060760
Exodermis,Solyc06g060880
Exodermis,Solyc06g060960
Exodermis,Solyc06g061030
Exodermis,Solyc06g061100
Exodermis,Solyc06g062890
Exodermis,Solyc06g063240
Exodermis,Solyc06g063330
Exodermis,Solyc06g063370
Exodermis,Solyc06g064480
Exodermis,Solyc06g064880
Exodermis,Solyc06g064960
Exodermis,Solyc06g065000
Exodermis,Solyc06g065670
Exodermis,Solyc06g065820
Exodermis,Solyc06g065825
Exodermis,Solyc06g065900
Exodermis,Solyc06g065920
Exodermis,Solyc06g065970
Exodermis,Solyc06g066330
Exodermis,Solyc06g066460
Exodermis,Solyc06g066560
Exodermis,Solyc06g066620
Exodermis,Solyc06g066820
Exodermis,Solyc06g066830
Exodermis,Solyc06g067860
Exodermis,Solyc06g067870
Exodermis,Solyc06g067910
Exodermis,Solyc06g067950
Exodermis,Solyc06g068230
Exodermis,Solyc06g068370
Exodermis,Solyc06g068500
Exodermis,Solyc06g068510
