"","VEG-05-Flt-SN01-Adv-Root-Red","VEG-05-Flt-SN03-Adv-Root-Red","VEG-05-Flt-SN04-Adv-Root-Red","VEG-05-Flt-SN05-Adv-Root-Red","VEG-05-Flt-SN06-Adv-Root-Red","VEG-05-Flt-SN010-Adv-Root-Blue","VEG-05-Flt-SN012-Adv-Root-Blue","VEG-05-Flt-SN07-Adv-Root-Blue","VEG-05-Flt-SN08-Adv-Root-Blue","VEG-05-Gnd-SN02-Adv-Root-Red","VEG-05-Gnd-SN04-Adv-Root-Red","VEG-05-Gnd-SN05-Adv-Root-Red","VEG-05-Gnd-SN07-Adv-Root-Blue","VEG-05-Gnd-SN09-Adv-Root-Blue","VEG-05-Gnd-SN10-Adv-Root-Blue"
"Solyc09g018440.2",3.92486585636673,5.87886394140384,5.51541596548807,4.63622504673526,4.73874332995827,5.28558393137774,5.56183689958784,3.92486585636673,5.1306420695752,4.8164811410918,5.08102878757941,4.39745314441214,4.67361585865563,4.50204838968258,4.3678470348648
"Solyc09g018450.3",11.4158956620641,12.0177124967442,11.2824388613086,12.0168089568002,11.4967600020671,11.4311120540773,11.2904478642745,11.5848786764823,11.5673161053126,11.8340650676958,11.1681746781516,11.6966792379603,11.2643696704751,11.3506557131139,11.95399025216
"Solyc09g018460.1",8.56005852470626,3.92486585636673,6.48129783055776,7.32719459484503,6.63921039391115,5.87194602559597,6.37434358414284,8.2701417930598,5.62867231730361,5.19633084260782,6.28966836848137,5.67894792406343,6.20847954506899,5.88648772113229,5.49089596293212
"Solyc09g018490.3",5.64872428825403,5.36540622038977,4.82903289479041,5.06048225642543,5.65734246975525,5.37074089081325,5.61562661374194,5.29098508719373,5.49520346465553,5.55584223496381,5.01825313831694,5.30129188212139,5.93041506925446,5.63756207431953,5.52919860458974
"Solyc09g018510.3",9.15426806986587,9.86311318293003,9.87790731468722,9.46081255581592,9.56739388572529,9.76322283777588,9.82317215931327,9.57866976845942,9.52042162258913,9.52189712212385,9.17206368091878,9.75580300014543,9.27833974197154,8.91579479208718,9.19949639190265
"Solyc09g018550.1",4.45097228302281,3.92486585636673,4.64084898826062,4.52950695823007,3.92486585636673,4.51580937334177,4.32359680873131,4.92781822320565,4.44803745684727,4.81895365577935,4.80656521872831,4.97291326528049,4.50862397661731,4.50082412085851,4.55998284852793
"Solyc09g018630.3",9.73948350122144,10.9696684357622,10.5533246722549,9.72575672824095,9.78714744517198,10.0154040151066,10.003392270618,10.4425377069791,9.54179648532205,9.62386343302618,9.84715780314641,9.55755391718171,9.59469648992057,9.59892784490798,9.70414549020083
"Solyc09g018670.3",8.7596145028122,9.86368565759858,9.18456950580573,8.49718830229824,8.60857595836378,9.06070206966432,9.12841691330026,9.41720098728694,8.55279636502224,8.71567786142928,8.97753020129391,8.59616396252898,8.85232408354581,8.81098344522177,8.56360065256569
"Solyc09g018690.3",8.75915840493687,8.41948254270167,7.74326970052559,8.89284206413739,8.73739888358209,8.31230474172213,8.06533882458064,8.43014095268992,8.56238816174076,8.8456701785545,8.9027069584324,9.16066002443132,8.64502387864895,8.63603010799409,9.13562622995109
"Solyc09g018720.3",6.17225206545544,3.92486585636673,4.94572755347938,6.37630876993513,5.89652984606659,4.72398667444293,5.38504529668001,5.59389202499226,5.86052930931177,6.03933876335244,5.11202687407547,5.9735274837715,5.7489516361525,5.73832950049954,6.09600662547959
"Solyc09g018730.3",10.1841762696257,10.4947688677184,10.0843996418629,10.5979077326755,10.364346386194,10.3280348458811,9.91005768114569,10.0562070994836,9.86173578684176,10.2420098817347,10.4496757274539,10.2739001485222,9.78091317373649,10.0082587549505,10.6461659199156
"Solyc09g018750.3",12.7834028483589,12.4276777362721,12.0755461003054,12.119028682452,12.4806234558486,12.3668404519679,12.1072384670205,11.9445807757102,11.9980071700169,12.2945507939554,12.411576250991,12.3536173948673,12.1440989197023,12.8109142988802,12.619110360705
"Solyc09g018780.3",8.19915462365524,7.16512544019661,8.37193304195688,7.88744819992984,7.91763556057519,8.05232727975315,7.62774436704272,7.87669702894778,7.50279620552689,8.27889220326269,7.8206687535211,8.11983998215761,8.27273480532528,8.22764137410319,7.85165147137898
"Solyc09g018790.3",10.8685725191271,11.7253444715418,11.9130052668382,10.9948173111846,11.1035518638284,11.1642487965621,11.3524521153008,10.7016020931922,10.8081193455225,10.8836808989375,10.803795785729,10.8857957478422,10.8071847618146,10.7994637678027,10.8548662507769
"Solyc09g018840.3",8.23827345487131,7.92619906263169,8.42653670967752,8.41135711233984,8.32494674381412,8.49220943411856,8.20672554835798,8.30207455947871,8.22936175800746,8.31755770652778,8.65244806174189,8.524335033356,8.67481235534519,8.74214636173443,8.92008778437372
"Solyc09g018845.1",4.66358841263645,3.92486585636673,4.8263454843259,3.92486585636673,5.30028271309131,3.92486585636673,4.92364400138701,3.92486585636673,4.84211498689505,3.92486585636673,5.21027062858719,4.69122985568048,3.92486585636673,4.95097288972287,4.6311810044739
"Solyc09g018850.3",6.58601940761334,6.26044483928163,7.16778191039795,7.68969250401024,7.15220074917011,6.78267014842349,6.68289445447752,6.15278997294283,6.92994936319379,6.83321912857622,7.4211409228709,7.46288161858168,6.77668727055634,7.03975890269136,7.87660410219144
"Solyc09g018890.3",5.12761323710999,3.92486585636673,5.51937550945791,4.99170137850491,4.50269540238326,6.20483813584978,5.55138365302507,6.1537016918844,5.4788807093169,5.53508180649242,5.57571708476108,5.49541289295063,5.37936157555346,6.54677090230118,5.92190524372317
"Solyc09g018900.2",4.89402674220484,3.92486585636673,5.07956061083194,5.12718438885386,5.80419853057902,5.37221608222354,5.23733343808538,5.79699894480653,5.30660381341825,4.93705880139925,5.53102371269412,5.09102113966282,4.65152019338862,4.84661400070767,6.08042972852448
"Solyc09g018950.3",8.47202408841002,10.421394423487,9.58489270686975,8.80737752249208,8.24783023393703,8.6733073989352,8.84672675752308,9.3057934257529,7.90800945590525,8.37585015443736,8.24091620734709,8.18291932275663,8.22708638517735,8.42489781612847,8.48119491339978
"Solyc09g018955.1",9.25309258951691,8.02368197649601,8.07755116365518,8.71950441995948,8.83338737429319,8.62120722512576,8.3924940995673,8.54710589241443,9.23860712697134,9.56274388218787,9.22877799628026,8.89450317531553,9.27313162334528,9.34922160448783,9.12661955788372
"Solyc09g018960.3",6.3298282607193,3.92486585636673,4.45033081156515,5.13594857986364,5.80969423583635,4.47613468433968,5.29382539149618,3.92486585636673,6.6235244813712,6.81696929323546,5.7253238831659,6.1590585158431,6.46095168031545,6.41302940212092,6.13969105714244
"Solyc09g019970.3",9.78414495454555,8.93873576246068,9.01979534497299,9.74674738508615,9.45768331023252,9.30594671227109,9.09370302988138,9.38325424303572,9.65887651358854,9.76901710238935,9.83682744489747,9.91214069133365,9.77252550445824,9.86882229179778,10.0174861873621
"Solyc09g019980.3",9.6650757520065,10.9027645704166,10.7382550885615,8.38404056341922,9.41385006983211,9.80852516354135,10.1157365069878,9.68553707197912,9.63051854061425,9.62513646299809,9.12231722113989,8.89076513994138,9.96820521844223,9.667089171889,8.60778020272249
"Solyc09g020000.3",8.42122070205646,8.60902544011547,8.39858026108103,8.12486435413911,8.31546631799694,8.7095089012556,8.60303679295184,8.80884705050207,8.31365462862838,8.49593979622157,8.49972908105129,8.18983319791944,8.30069499327352,8.38001336774471,8.32535696862673
"Solyc09g020010.2",7.3591236398862,3.92486585636673,6.0876571409636,7.13501448795842,7.17865205221605,5.92947187270868,6.61301473268911,6.76907682641574,7.1018070027177,7.46300256481515,6.94902051492222,7.45667925811294,7.50168938387878,7.62894876256902,7.57002697885148
"Solyc09g020110.3",10.0678663587083,10.7849594915817,10.3432993085379,9.97915604413368,10.1004512002068,10.3778583630973,10.1766557844122,10.821158382982,9.76186879372764,9.84592393828628,10.179707993616,9.90245019172812,9.80290134766653,9.88752227265907,10.3339263233345
"Solyc09g020130.3",12.1261862055029,12.3750772196602,12.2838353486797,12.8744908829447,12.3319397875888,12.1092367501319,12.1363051532599,12.2207619085858,11.925115974014,12.2752934643507,12.0237948105595,12.2546751790481,11.7543719249488,12.0104030695457,12.6580357188243
"Solyc09g020140.3",10.8307648637999,11.6930799859504,11.2205817746678,10.9137322183873,10.5989932484283,10.9415600052576,10.8193158370278,10.8193660916685,10.6462664474605,10.67204639905,10.5861670027739,10.5085904048438,10.4012029714389,10.4209407195613,10.6684256459561
"Solyc09g020150.3",7.37645240037486,6.99351584681884,7.46861974347242,7.76281236086171,7.54584000705176,7.40194312264215,7.41659343608251,7.62731307768736,7.57072922103476,7.63063758598305,7.64027442073484,7.63964081336537,7.56724494809492,7.44543941550388,7.95349902636681
"Solyc09g020190.3",9.55596901869542,9.35350810881136,9.73035401263385,8.8952967872751,9.71754245062323,10.436932518032,10.635141413545,9.84228246603478,9.89378571827056,9.38645424056789,10.0799723957296,9.45668255433268,10.3515450432895,10.0924131965794,9.52344859083236
"Solyc09g025230.3",4.56603028526899,5.88975802369405,3.92486585636673,4.63208691823015,4.50265856680464,4.69475328090174,5.25963620455926,3.92486585636673,4.96487666647148,3.92486585636673,3.92486585636673,4.99943986432854,4.69741874266243,3.92486585636673,4.09347981838038
"Solyc09g025240.3",10.2069213650965,11.1315874363502,10.8030113599563,10.1072303148894,10.0361682217157,10.3475020333871,10.2812955757081,10.3368681154983,9.85821557953071,10.029254302125,10.0258687455274,10.1343706997501,10.0524645404265,10.0344642815336,10.1676495058447
"Solyc09g025245.1",4.29710663576838,3.92486585636673,3.92486585636673,3.92486585636673,3.92486585636673,3.92486585636673,4.37638872680469,3.92486585636673,4.43809316022911,4.6199352345544,5.33057905159509,4.86005395207393,4.45795204078421,4.5710874179593,4.77220315801394
"Solyc09g025250.3",9.97469423526981,11.6605165153819,11.0797074919545,10.2783370296444,9.84520390882625,9.67562700319442,9.95461569898427,10.6201277022966,9.59058247385785,9.8270185212678,9.63633680419891,9.63101618934125,9.34861055557932,9.63282422979746,9.77732234638058
"Solyc09g025260.3",8.32780869513099,8.48758146016065,8.58231909729846,8.69981158010638,8.49225103339236,8.45995921484518,8.20309340781709,8.00398436612697,8.10959250946147,8.5363121911969,8.20561663806729,8.15351026624323,8.05736306604984,8.40553163734822,8.31046736154318
"Solyc09g025270.3",10.1009271517481,9.07721483545514,8.10942041866724,9.2475039899388,9.26865156638082,9.13780321362348,8.99872845077126,8.54801495824713,9.79785910378484,10.0035510804938,9.76926633890157,9.52227790964456,9.65194793749524,10.2565664890566,9.75966882845101
"Solyc09g025280.1",5.01901796276355,3.92486585636673,3.92486585636673,4.92409404089774,5.40414522659613,5.50960932086609,4.61730294931318,3.92486585636673,4.77276341739742,5.57559789789655,5.96436056177576,5.87487246583872,5.01746306149948,4.81225020404599,4.91214365910996
"Solyc09g025310.3",5.43814035396382,3.92486585636673,5.18309909102588,4.63269115615149,5.2977854252422,5.23025927778758,5.58648163405188,3.92486585636673,5.04950776089288,5.00886420549429,5.6992259602428,4.82168321100313,5.34716210852148,5.917849229184,5.46763539699804
"Solyc09g030370.3",5.27176712606349,6.99124664083972,5.94379992423736,4.99038155503466,5.39817080666247,6.72166436535345,6.44917264129516,6.15246609422425,6.8760437707805,5.51407745417502,5.334254720363,5.14833829333965,5.6660279648082,5.48207377328518,5.29533640819329
"Solyc09g030385.1",5.61704532755257,3.92486585636673,5.58575048700144,5.41036341567053,5.80820063880082,5.8502244445587,5.33353816563198,3.92486585636673,5.05313817467431,5.32942277751077,5.37676180430736,5.45097042301856,5.23165298088405,5.43725549642419,5.58660617762071
"Solyc09g030390.3",10.4636558401001,9.62199316252186,9.6825308601931,10.2707354667687,10.287826161997,10.224447290288,10.1511092797512,9.82866063091806,10.5146073331445,10.4179943930838,10.3695677548031,10.3889945405145,10.7666075386912,10.7510139790964,10.6760122804628
"Solyc09g030420.3",5.44004062288771,7.27873918067074,4.95471987190978,4.34298118603476,5.50300744186217,4.60432157018578,4.67228512648333,5.30251600675286,4.5040165322025,6.32460671006655,6.79360761350267,5.86699475266547,4.96898462002939,4.99153022593653,4.86686854011984
"Solyc09g030450.3",8.57515176704172,9.86849141745093,10.1544711398439,9.54470195356504,9.95049976654333,9.31659404011713,9.6460188906569,8.70890199902568,9.02934831798963,9.81195012656832,9.59379650106301,9.24025666075856,9.05016924898394,8.11391897370411,8.08349188426224
"Solyc09g031580.3",9.25080911305435,8.4201160632734,8.55905377696489,9.27318255998237,9.30825684196881,8.9566703562845,8.89196494697705,8.19689143068181,9.28498704634665,9.64708524000955,9.62431109288247,9.7432465294555,9.67035647180902,9.74810034080854,10.066562416109
"Solyc09g031590.3",9.10160789757443,9.0288308534916,8.28017770876128,8.95510047438844,8.83565398750293,8.14457984395088,8.81125013309634,9.04726154866491,9.02585613315774,9.09056283845237,8.75363682812069,9.03235546503004,8.94947946616246,8.7939997149237,9.19010472102395
"Solyc09g031610.3",8.2862608793074,6.54889023189098,8.08673994651057,8.70642457298664,8.51290854156291,8.20990931928918,8.42259733509091,7.33092056000112,8.39739095568191,8.75436539169505,8.61770293117959,8.7718513527579,8.77134091611587,8.68058386871183,8.90305696708831
"Solyc09g031650.3",10.7465258088502,9.81906659034926,9.79032376647488,10.725227514918,10.547469802487,10.441509579014,10.088792908625,9.61608706407429,10.7656082253332,11.0548278702856,10.7045355711795,10.7281074903971,10.8801340206232,10.8972205472937,11.014391133417
"Solyc09g031680.2",7.22682848264131,7.59481518094791,8.00755351657815,7.61956690824477,7.36394577618328,7.55850471470003,7.71470398030118,7.68236255359041,7.43829151368293,7.57227725815904,7.37466973105638,7.44853900879206,7.32797255558737,7.36433573009707,7.359590591179
"Solyc09g031700.3",7.19681214102607,3.92486585636673,6.73092404188564,7.10678390159727,6.39928141245816,7.17950270339133,7.51936555323087,6.76802690616121,7.43401815089277,7.74429968113721,7.15256223885694,7.38292184990242,7.43340964800772,7.3461308316009,7.11082493027072
"Solyc09g031705.1",6.61901835651217,7.68482350556096,7.47127465352163,7.03600311327725,7.08519591557509,7.26685421454637,7.29173895570501,7.20450624557035,6.53588534740932,6.60653526326288,6.96929858701214,6.60444002816479,6.60958397097602,6.89310798824561,6.98156809277006
"Solyc09g031750.3",8.7041050813919,8.41719269940519,8.261474958584,8.75701103463245,8.74665840893895,8.57944384494172,8.68094859523118,7.87541202849263,8.37229617456517,8.82666357252907,9.29475505751101,9.25521516264184,9.16908694307867,9.34831472897446,9.59014947983423
"Solyc09g031770.3",6.03312741202552,6.9863527347654,6.29850127613402,6.81856340777153,6.35605272661592,6.69417679737037,6.58333442367756,6.95472512764988,6.38235202001966,6.19687740536658,6.26328960758201,6.58945707613248,6.36905314734617,6.29839242951716,6.65093028470873
"Solyc09g031780.3",11.0067363109021,9.12067174466674,9.8775052307718,10.9055666514374,10.6947270802849,10.472039618083,10.0570419973319,10.024742046578,10.7788383133377,11.3004216517483,11.0090823892553,10.9366847374843,10.994907231092,11.1276538901848,11.1241548973625
"Solyc09g031790.3",7.67311485046641,7.82024465130976,7.7685260211441,7.37178477595375,7.42864255910583,7.5769792688495,7.58736447208413,6.66614620322601,7.34285285751261,7.33934109217304,6.97983657521964,7.13574060281765,7.7500669415786,7.82435690330261,7.39307756472169
"Solyc09g031875.1",4.450048763044,3.92486585636673,5.36091565199113,4.33815564107979,3.92486585636673,4.93937921568851,5.0435060983359,6.1588017033673,5.46627650206327,4.89862642259418,5.0102742831858,4.4698738955727,4.9881831571672,5.31387103931029,4.42672934172909
"Solyc09g031900.3",7.07052770053781,7.70705259915743,7.42992771876465,7.7562276922079,7.43021898247006,7.19534447425862,7.3941200876926,7.57751079754248,7.42157181948894,6.95130897509253,7.0777807833966,7.49097883272194,6.90270369425279,7.13762479747609,7.7096636888039
"Solyc09g031910.2",4.74811480820933,3.92486585636673,5.83703656062694,5.18666735180714,5.29654753395586,4.69387028166133,5.18862663418886,3.92486585636673,5.21901189949098,5.42571060542215,5.33457185907744,5.347857537026,5.14632677916151,5.13873002027604,5.33951914433021
"Solyc09g031920.1",8.71288402670659,9.00837625852585,8.9686780545685,8.20464626226804,8.74698900004329,7.90691407759067,7.23296037486161,8.09522478027849,7.85763747580207,9.07710010264406,9.11296222042117,8.27634871580207,7.86898176349432,8.17911328393274,7.58731800486763
"Solyc09g031930.3",10.4868770795247,9.61557763139172,9.8562592719961,9.7345306732288,10.0562186234125,10.1319268451523,10.1006069909411,10.0965307799127,10.0516560097671,10.3709063760553,10.2893526764714,9.87806893735587,10.1554060614403,10.3380368771186,10.0399475379277
"Solyc09g031940.1",8.54476284921486,7.70738886971294,7.98175210790333,9.35058302952095,9.09474576950954,8.85153322179624,9.04582270425436,8.85753161921103,8.74419646592551,8.8053018889735,8.68013656086578,8.95774773817529,8.59136873969496,8.76579498395063,9.51277412291276
"Solyc09g031970.3",10.1964794252086,8.83871330312078,9.52171617801021,10.5194240123344,10.6039028028872,9.46530845076149,9.64128298345231,9.4602576671923,10.1396161663188,10.9171764008912,10.3695955067736,11.1336494474509,10.9057092576622,10.308576377752,10.848108290475
"Solyc09g031975.1",5.47729705296873,6.23587235393836,6.20883316463155,5.41766982254797,5.19078263858796,5.88808551409196,5.46261859120812,3.92486585636673,5.29526778512145,5.42504857359601,6.10789423861588,5.5263261994745,5.38552580230766,5.58488871161033,5.82894210254126
"Solyc09g042250.1",7.17668011405642,5.8886087070392,6.25908543280878,6.80178914331067,6.31002527370335,6.37534763205658,7.06581034935252,6.66635825464298,6.89083369489995,6.56114112567078,6.59976842817514,6.91280303437378,6.87760268243652,7.29742635329933,7.16529078174964
"Solyc09g042260.3",8.96126521738449,8.93708491031487,8.84294118855805,8.96046700126221,8.99003763297481,9.36891362796601,9.24501123151473,9.04632173364185,9.29205652293156,8.67190848722599,8.80298305771548,8.70114073523439,9.19666536269433,9.21374170498723,9.1469238021524
"Solyc09g042660.3",6.03290909006941,3.92486585636673,5.2781255335659,6.52913701213827,6.26164465197367,5.87077165245104,6.04918706650014,5.57104251480143,6.75718288275045,6.02634086937387,5.95152513518342,6.20132023858283,5.93009064699193,6.54435389014098,6.81098022104733
"Solyc09g042690.2",4.56645435079293,3.92486585636673,3.92486585636673,4.9993803628171,4.91605694328079,4.31578754428663,4.29689602011193,3.92486585636673,4.44033209750152,4.85850690203974,5.00777133508122,5.05733893747855,4.67325362106308,5.04512976791178,5.30615888715548
"Solyc09g042700.3",9.79173948824265,9.7250526471919,10.3999710690201,9.37091072991334,9.66491111651056,9.83392550197882,10.4395300155823,10.4425028483346,9.91321716715728,9.80388462070121,9.77216818132042,9.77346674025589,10.0048631850269,10.0860152978276,9.68724591931539
"Solyc09g042710.3",6.57025742426893,6.78742119683236,7.97321656248472,8.0827498076235,8.12260405872896,7.73336916826043,7.91450222659206,8.00490502517907,7.93588038637419,7.14341517636496,7.32986390045123,7.9445681499256,7.06233750160546,6.66150066010469,7.38785069371489
"Solyc09g042740.3",7.51217951415458,9.35692913658993,8.87589222931922,7.89740071497482,9.00304113226958,8.53895325497449,7.18897308798467,7.51587234524984,8.7309579774052,8.92259827366159,9.23047110852211,9.09105373906644,8.76254416309416,8.58431553484835,7.82188702221004
"Solyc09g042750.3",10.110078060951,7.32899721811923,9.52647643782798,9.57997690795115,9.472004244548,9.20267836698565,10.0120398801134,9.9616528081033,10.0037267434804,9.86584598780162,9.47177443668671,9.73359301097702,10.0710424036752,10.044633812532,9.65026845038027
"Solyc09g042760.2",5.01804510162593,5.89281209752631,4.66722075711265,5.24400248674043,4.91222720732819,3.92486585636673,4.50417194418088,3.92486585636673,4.87106922806422,6.22143530972509,5.74279201471983,5.20219475108004,4.54917156003347,4.36913281277035,4.70736699101618
"Solyc09g042770.3",7.93610601192451,6.78663209783029,7.20859431795294,7.92279329792284,7.62208143524762,7.89090270057136,7.84515793398876,8.00534110124707,7.69022692029917,7.86095800666969,7.71018884607435,7.94088970389241,7.76133911176021,8.29542738921587,8.0452676365169
"Solyc09g042780.3",8.67891767506841,5.89353723987547,7.87661118556308,8.36652928825247,8.32401204072967,7.69273655340806,7.69210162647256,7.87369775325272,7.93385171054395,8.77438547329723,9.2439026600397,9.17386834595175,8.85659461641137,8.84027706055754,9.36429209011357
"Solyc09g047840.3",6.36630245702413,3.92486585636673,6.60889008127539,6.73946160726441,7.15586610454677,6.87556040465423,6.95257087590426,6.95698467210181,6.63079259423256,6.10763894966252,6.65267750059663,6.70098675008516,6.46389437619614,6.68015980949344,6.90612331557764
"Solyc09g047870.3",6.30981892896817,3.92486585636673,5.07845046057434,6.34248241905438,5.80574359556481,5.41847263243995,6.04377476652577,5.29320908322231,6.41866377264465,6.38045560376678,6.23442200274446,6.50057639691729,6.6223401541455,6.65998937361209,6.79903506507085
"Solyc09g047900.2",7.34963144597297,6.55064922174878,7.7009244745279,7.11729750750862,7.018883149397,7.6061244842543,7.53564293903125,7.73170758146142,7.52285216700118,7.29575995434705,7.70386521607584,7.53903124429006,7.75498448139562,7.96738927723096,7.60763305334533
"Solyc09g047910.3",6.74814543487668,8.73034593918323,7.22962753156046,6.81358761950712,6.44130186402028,6.96135026193002,7.25301507103517,8.46067902145,6.91143268773594,6.51348459862167,6.54377977356612,6.43973232572417,7.03366741936581,7.26378848654011,6.80132747993334
"Solyc09g047930.1",6.52368018148965,3.92486585636673,6.12543653030196,6.75243749410654,6.64700372427062,6.88718878826267,6.6864370788829,7.27433886711411,6.97951091325005,6.19628179408856,5.93298311937638,6.19235985702137,6.62228530511889,6.67165075164144,6.46209995867804
"Solyc09g048970.2",4.74847423766014,3.92486585636673,4.66542711919853,5.6679219324354,5.40096658636912,5.28300407695899,4.85508755584785,4.91049246215333,5.24550833069442,5.55558735595744,5.01257106532866,5.60635150371777,5.06281899030219,5.09245944494894,5.68764466274616
"Solyc09g048980.3",6.38380458900797,5.89251277487804,6.13443645289253,6.62308976388065,7.12596963073959,6.43015005473763,5.84951514855897,3.92486585636673,6.58772457330209,6.50372481608509,6.21658180823303,5.94046232676672,6.697384020404,6.42908754547874,6.65400840017443
"Solyc09g048990.3",6.66207756023431,7.32629039592784,5.44533054266397,7.21865216465682,6.96251333924235,6.98763080792814,6.31592812601381,5.57054738474711,6.66072630592364,6.9010225988826,6.96872327380324,6.95446618512736,6.94892855642135,7.22347866593213,7.10745704461759
"Solyc09g050020.2",5.31697672136581,3.92486585636673,4.44981486744481,5.13834181206786,6.27036984115951,6.05158039487304,4.45103860295494,7.04928804482651,4.55549809744168,5.07507450250761,6.34073998182591,5.27020227132124,4.54713037596195,4.50053644743374,4.62925003392523
"Solyc09g055180.3",6.48901845252809,3.92486585636673,3.92486585636673,5.24700647157941,4.50285251617011,3.92486585636673,5.5352488015357,5.29223044639059,6.13509859640239,6.51332623925987,5.43501871504324,5.93846042650421,6.53811290732991,6.3410838333428,5.74619898290939
"Solyc09g055183.1",9.07186150104276,9.45805467258792,9.79837257929573,8.15470297126812,8.99056699945847,9.36514675712112,9.33371886568409,9.16238186049058,8.58079284987222,8.99039592979505,8.77170666649841,8.64586542687102,9.2483275141602,9.17515884239213,8.75973695731655
"Solyc09g055230.3",10.0156059078836,9.24398320793404,9.0144095083631,9.06875657655653,10.0539105695569,9.29011620097854,9.09543446887706,8.96272953654556,9.31806308649095,10.8928499679934,10.769096460137,10.0587087025987,9.73543004452145,9.8994077311259,9.68799885097256
"Solyc09g055260.3",9.87110605053838,9.35818160580282,9.14646023179184,9.82969347892461,9.60582623843527,9.52789840515072,9.24569880547926,8.85204412472351,9.76652226678116,10.3867070709579,10.2679105604049,10.1933355881691,10.1747057780591,10.1275481899917,10.2232701286428
"Solyc09g055310.3",9.12775998511962,9.07719810553048,9.07587809550008,9.27372765063375,8.99634352493861,9.46548214650424,9.53350555989701,9.89750559553394,9.72385716913933,9.26388583307155,9.02022449011888,9.25113539921921,9.34957938267686,9.39764463510632,9.31379945578084
"Solyc09g055320.1",4.75020810703558,3.92486585636673,4.65261069247927,4.65559899168726,5.20411987178451,4.3301977364408,4.47130487659705,3.92486585636673,4.50848596419853,5.00853113093482,5.81555423261487,5.20253487125819,5.02150441139671,4.90172807583684,5.25143943024018
"Solyc09g055340.3",9.52950271338087,10.3254843285101,9.96508708036589,9.48739289068399,9.70145651663534,10.1883777300145,9.78474890491365,9.91603622791274,9.20656219483673,9.37694223755959,9.66544584217527,9.31403063862538,9.42236138265275,9.24494950886825,9.47091769028845
"Solyc09g055343.1",8.04739134531696,3.92486585636673,7.20179161059704,7.95320957651945,8.03723670493643,7.5276670275751,7.91049898647079,7.27056401130947,8.0891784837216,8.25587807873563,7.44696907048308,8.06628162444824,8.22264987453061,7.89035598358191,7.92429684592851
"Solyc09g055345.1",7.52957631884181,3.92486585636673,5.3617609698802,7.07736532779785,6.16515236192164,5.84796029891,7.01448070812752,5.99133068861829,7.66400891498738,8.00594672545503,6.53040652213329,7.70997625382009,8.04882150238683,7.41799459009928,7.27156628162382
"Solyc09g055350.3",10.2896873093568,9.7905615973944,9.20194655494546,9.9647440236229,9.85752534589396,9.9104701599638,9.85441474533081,9.7209599895367,10.0865001898098,10.2856707719148,10.2405750872332,9.99471144830666,10.1161913851066,10.3398786677754,10.2669281620098
"Solyc09g055550.3",5.64887794987325,3.92486585636673,5.5898486463587,5.622741572927,5.80405771913902,4.93466742760963,5.06373530040628,4.90873005724835,5.22011125591737,5.00889857288628,5.95067550840665,5.60915776768591,5.44066365759466,5.60968790280515,6.18803119792481
"Solyc09g055570.3",10.3582614338241,11.004783617368,10.9756080627998,9.56989796852231,9.92836814945597,10.9490197551009,11.050788439579,10.3746393528761,10.6665370777134,10.5402587780186,10.6664109899244,10.4943576754329,11.1347598085053,10.457045553209,10.1917657672246
"Solyc09g055590.3",9.54817378062784,8.88654087998658,9.24548336290275,9.48317616594276,9.39683546070492,9.69483220477501,9.65834574122114,9.143760711618,9.55326897055531,9.45458326396217,9.46915424214883,9.40581231367293,9.51229335803183,9.55405052383481,9.71072808850397
"Solyc09g055700.3",8.54096570388005,6.5418352674647,7.98102816063567,8.63553772306883,8.40491564515982,7.97629324636942,8.38581731519159,7.92402494359006,8.19093410968122,8.44446477008409,8.44555179495832,8.36643368302273,8.31581976452715,8.32414762181089,8.8198523308353
"Solyc09g055710.3",7.48240364482245,8.44795770884314,7.36534139456546,7.43275440171403,7.50251698090229,7.45157383264065,7.26926209690679,8.41721774988796,6.9266723086056,7.09825554963159,7.5802803462088,7.22601648922235,6.80993186203639,6.99186104889006,7.5973435043439
"Solyc09g055760.3",9.73031933787436,10.3181885317897,9.86903523838104,9.97944295705745,9.98412684657892,9.76763371083682,9.69716960581673,9.79633166003794,9.56643665878351,9.93262547541181,9.84610107663928,9.83347223597862,9.92015852562184,9.80610491624083,10.0834777708545
"Solyc09g055765.1",4.7495053146009,3.92486585636673,5.1722131173421,4.51555597150621,3.92486585636673,4.32074255458825,4.38742569316196,3.92486585636673,4.73974908154576,5.57505067771299,5.49773507340028,5.28685794269728,5.12572901083911,4.81998555015635,4.62504104555911
"Solyc09g055830.1",4.66423798784668,3.92486585636673,3.92486585636673,4.75205282528275,4.74258613930222,4.3192303146047,4.19142910449589,3.92486585636673,4.50376998837019,4.89822505536321,5.06743857570134,4.52972782997557,4.64802059644972,4.47372634781889,5.10717621231884
"Solyc09g055870.3",9.13596927780631,9.07296784800171,9.02368885617486,9.14788713176206,8.88947573169619,9.17754559040043,9.20097733817412,9.44728260227077,9.12225086248033,9.08099418923564,9.20304843220792,8.87644505504574,9.19599655815985,9.31941224317007,9.12252001126781
"Solyc09g055890.3",6.31008715198512,6.77625262991723,5.98990598818505,6.84126362396503,6.67858644289649,6.91864080061432,6.3738754321933,5.57431278956392,6.66102631923235,6.84053741201108,7.25657327583737,6.94878849768891,6.58959952816371,6.70222379886665,6.54590645760917
